date,confirmed,deaths,recovered,confirmed_diff,deaths_diff,recovered_diff,last_update,active,active_diff,fatality_rate,iso,name,province,lat,long,cities
2020-05-17,392,27,261,2,0,11,2020-05-18 02:32:21,104,-9,0.0689,ITA,Italy,Basilicata,40.63947052,15.80514834,[]
2020-05-17,1151,95,634,0,0,52,2020-05-18 02:32:21,422,-52,0.0825,ITA,Italy,Calabria,38.90597598,16.59440194,[]
2020-05-17,4684,396,2592,16,0,30,2020-05-18 02:32:21,1696,-14,0.0845,ITA,Italy,Campania,40.83956555,14.25084984,[]
2020-05-17,27232,3973,17603,50,13,233,2020-05-18 02:32:21,5656,-196,0.1459,ITA,Italy,Emilia-Romagna,44.49436681,11.341720800000001,[]
2020-05-17,3191,319,2218,8,0,34,2020-05-18 02:32:21,654,-26,0.1,ITA,Italy,Friuli Venezia Giulia,45.6494354,13.76813649,[]
2020-05-17,7446,622,2914,50,6,156,2020-05-18 02:32:21,3910,-112,0.0835,ITA,Italy,Lazio,41.89277044,12.48366722,[]
2020-05-17,9159,1355,5348,48,9,116,2020-05-18 02:32:21,2456,-77,0.1479,ITA,Italy,Liguria,44.41149315,8.9326992,[]
2020-05-17,84844,15519,41895,326,69,506,2020-05-18 02:32:21,27430,-249,0.1829,ITA,Italy,Lombardia,45.46679409,9.190347404,[]
2020-05-17,6667,984,3118,25,2,115,2020-05-18 02:32:21,2565,-92,0.1476,ITA,Italy,Marche,43.61675973,13.5188753,[]
2020-05-17,411,22,173,1,0,0,2020-05-18 02:32:21,216,1,0.0535,ITA,Italy,Molise,41.55774754,14.65916051,[]
2020-05-17,2581,290,1977,3,0,32,2020-05-18 02:32:21,314,-29,0.1124,ITA,Italy,P.A. Bolzano,46.49933453,11.35662422,[]
2020-05-17,4338,453,3584,12,0,56,2020-05-18 02:32:21,301,-44,0.1044,ITA,Italy,P.A. Trento,46.06893511,11.12123097,[]
2020-05-17,29547,3612,15696,64,18,509,2020-05-18 02:32:21,10239,-463,0.1222,ITA,Italy,Piemonte,45.0732745,7.680687483,[]
2020-05-17,4379,470,1892,5,7,85,2020-05-18 02:32:21,2017,-87,0.1073,ITA,Italy,Puglia,41.12559576,16.86736689,[]
2020-05-17,1353,125,823,1,0,11,2020-05-18 02:32:21,405,-10,0.0924,ITA,Italy,Sardegna,39.21531192,9.110616306,[]
